Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1779877069,100,,Aggregated,1.800000,1.100000,1200,4200,6000,6600,14000,23000,30000,30000,30000,30000,30000,346,40,1200,4776.898082615648,2.3726249964965973,30212.008708000212,1144.1040462427745
1779877070,100,,Aggregated,1.400000,0.500000,1200,4200,6000,6600,14000,24000,30000,30000,30000,30000,30000,351,45,1200,4794.432820282091,2.3258339970197994,30212.008708000212,1189.068376068376
1779877071,100,,Aggregated,1.300000,0.500000,1200,4200,6000,6600,14000,24000,30000,30000,30000,30000,30000,352,45,1200,4781.716641934703,2.3258339970197994,30212.008708000212,1185.690340909091
1779877072,100,,Aggregated,1.300000,0.500000,1200,4100,6000,6500,14000,24000,30000,30000,30000,30000,30000,356,49,1200,4728.666304668589,2.2511670031235553,30212.008708000212,1172.3679775280898
1779877073,100,,Aggregated,1.600000,1.000000,1100,4100,5900,6500,14000,23000,30000,30000,30000,30000,30000,363,55,1100,4638.340262865056,2.2511670031235553,30212.008708000212,1149.7603305785124
1779877074,100,,Aggregated,1.700000,1.000000,1100,4100,5700,6500,14000,23000,30000,30000,30000,30000,30000,365,57,1100,4613.210067701423,2.2511670031235553,30212.008708000212,1143.4602739726026
1779877075,100,,Aggregated,1.800000,1.300000,1100,4100,5700,6400,14000,23000,30000,30000,30000,30000,30000,367,59,1100,4588.099588452365,2.2511670031235553,30212.008708000212,1137.2288828337876
1779877076,100,,Aggregated,2.400000,1.900000,1100,4100,5700,6400,14000,23000,30000,30000,30000,30000,30000,368,60,1100,4576.020700532649,2.2511670031235553,30212.008708000212,1134.1385869565217
1779877077,100,,Aggregated,2.600000,2.100000,1100,4100,5600,6400,14000,23000,30000,30000,30000,30000,30000,369,61,1100,4563.644053308982,2.2511670031235553,30212.008708000212,1131.0650406504064
1779877078,100,,Aggregated,2.800000,2.300000,1100,4100,5600,6400,14000,23000,30000,30000,30000,30000,30000,371,62,1100,4539.363141522958,2.2511670031235553,30212.008708000212,1124.9676549865228
1779877079,100,,Aggregated,2.900000,2.400000,1100,3900,5500,6400,14000,23000,30000,30000,30000,30000,30000,374,65,1100,4503.317907323571,2.2511670031235553,30212.008708000212,1115.9438502673797
1779877080,100,,Aggregated,2.800000,2.500000,1100,3700,5400,6400,14000,23000,30000,30000,30000,30000,30000,378,68,1000,4455.921793555595,2.157582999643637,30212.008708000212,1104.1349206349207
1779877081,100,,Aggregated,2.700000,2.400000,1000,3700,5400,6400,14000,23000,30000,30000,30000,30000,30000,379,68,1000,4444.171302126693,2.157582999643637,30212.008708000212,1101.221635883905
1779877082,100,,Aggregated,2.800000,2.500000,1000,3500,5400,6400,14000,23000,30000,30000,30000,30000,30000,380,69,1000,4432.593851550048,2.157582999643637,30212.008708000212,1098.3236842105264
